,STATCD,DISTCD,STATNAME,DISTNAME,DISTRICTS,BLOCKS,VILLAGES,CLUSTERS,TOTPOPULAT,P_URB_POP,POPULATION_0_6,GROWTHRATE,SEXRATIO,P_SC_POP,P_ST_POP,OVERALL_LI,FEMALE_LIT,MALE_LIT,AREA_SQKM,TOT_6_10_15,TOT_11_13_15,SCH1,SCH2,SCH3,SCH4,SCH5,SCH6,SCH7,SCH9,SCHTOT,SCH1G,SCH2G,SCH3G,SCH4G,SCH5G,SCH6G,SCH7G,SCH9G,SCHTOTG,SCH1P,SCH2P,SCH3P,SCH4P,SCH5P,SCH6P,SCH7P,SCH9P,SCHTOTP,SCH1M,SCH2M,SCH3M,SCH4M,SCH5M,SCH6M,SCH7M,SCH9M,SCHTOTM,SCH1GR,SCH2GR,SCH3GR,SCH4GR,SCH5GR,SCH6GR,SCH7GR,SCH9GR,SCHTOTGR,SCH1GA,SCH2GA,SCH3GA,SCH4GA,SCH5GA,SCH6GA,SCH7GA,SCH9GA,SCHTOTGA,SCH1PR,SCH2PR,SCH3PR,SCH4PR,SCH5PR,SCH6PR,SCH7PR,SCH9PR,SCHTOTPR,SCHBOY1,SCHBOY2,SCHBOY3,SCHBOY4,SCHBOY5,SCHBOY6,SCHBOY7,SCHBOY9,SCHBOYTOT,SCHGIR1,SCHGIR2,SCHGIR3,SCHGIR4,SCHGIR5,SCHGIR6,SCHGIR7,SCHGIR9,SCHGIRTOT,ENR1,ENR2,ENR3,ENR4,ENR5,ENR6,ENR7,ENR9,ENRTOT,ENR1G,ENR2G,ENR3G,ENR4G,ENR5G,ENR6G,ENR7G,ENR9G,ENRTOTG,ENR1P,ENR2P,ENR3P,ENR4P,ENR5P,ENR6P,ENR7P,ENR9P,ENRTOTP,ENR1M,ENR2M,ENR3M,ENR4M,ENR5M,ENR6M,ENR7M,ENR9M,ENRTOTM,ENR1GR,ENR2GR,ENR3GR,ENR4GR,ENR5GR,ENR6GR,ENR7GR,ENR9GR,ENRTOTGR,ENR1PR,ENR2PR,ENR3PR,ENR4PR,ENR5PR,ENR6PR,ENR7PR,ENR9PR,ENRTOTPR,TCH1G,TCH2G,TCH3G,TCH4G,TCH5G,TCH6G,TCH7G,TCH9G,TCHTOTG,TCH1P,TCH2P,TCH3P,TCH4P,TCH5P,TCH6P,TCH7P,TCH9P,TCHTOTP,TCH1M,TCH2M,TCH3M,TCH4M,TCH5M,TCH6M,TCH7M,TCH9M,TCHTOTM,SCLS1,SCLS2,SCLS3,SCLS4,SCLS5,SCLS6,SCLS7,SCLSTOT,STCH1,STCH2,STCH3,STCH4,STCH5,STCH6,STCH7,STCHTOT,ROAD1,ROAD2,ROAD3,ROAD4,ROAD5,ROAD6,ROAD7,ROADTOT,SPLAY1,SPLAY2,SPLAY3,SPLAY4,SPLAY5,SPLAY6,SPLAY7,SPLAYTOT,SBNDR1,SBNDR2,SBNDR3,SBNDR4,SBNDR5,SBNDR6,SBNDR7,SBNDRTOT,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL4,SGTOIL5,SGTOIL6,SGTOIL7,SGTOILTOT,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL4,SBTOIL5,SBTOIL6,SBTOIL7,SBTOILTOT,SWAT1,SWAT2,SWAT3,SWAT4,SWAT5,SWAT6,SWAT7,SWATTOT,SELE1,SELE2,SELE3,SELE4,SELE5,SELE6,SELE7,SELETOT,SCOMP1,SCOMP2,SCOMP3,SCOMP4,SCOMP5,SCOMP6,SCOMP7,SCOMPTOT,SRAM1,SRAM2,SRAM3,SRAM4,SRAM5,SRAM6,SRAM7,SRAMTOT,SRAMN1,SRAMN2,SRAMN3,SRAMN4,SRAMN5,SRAMN6,SRAMN7,SRAMNTOT,ESTD1,ESTD2,ESTD3,ESTD4,ESTD5,ESTD6,ESTD7,ESTDTOT,MDM1,MDM2,MDM3,MDM4,MDM5,MDM6,MDM7,MDMTOT,KIT1,KIT2,KIT3,KIT4,KIT5,KIT6,KIT7,KITTOT,KITS1,KITS2,KITS3,KITS4,KITS5,KITS6,KITS7,KITSTOT,ENR501,ENR502,ENR503,ENR504,ENR505,ENR506,ENR507,ENR509,ENR50TOT,SMC1,SMC2,SMC3,SMC4,SMC5,SMC6,SMC7,SMCTOT,CLS1,CLS2,CLS3,CLS4,CLS5,CLS6,CLS7,CLSTOT,TCH1,TCH2,TCH3,TCH4,TCH5,TCH6,TCH7,TCHTOT,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHFTOT,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,TCHM9,ENRG1,ENRG2,ENRG3,ENRG4,ENRG5,ENRG6,ENRG7,ENRGTOT,PREP,PRESTD,PPFTCH,PPMTCH,PMTCH,PFTCH,TCHSCM1,TCHSCM2,TCHSCM3,TCHSCM4,TCHSCM5,TCHSCM6,TCHSCM7,TCHSCF1,TCHSCF2,TCHSCF3,TCHSCF4,TCHSCF5,TCHSCF6,TCHSCF7,TCHSTM1,TCHSTM2,TCHSTM3,TCHSTM4,TCHSTM5,TCHSTM6,TCHSTM7,TCHSTF1,TCHSTF2,TCHSTF3,TCHSTF4,TCHSTF5,TCHSTF6,TCHSTF7,TCHOBCM1,TCHOBCM2,TCHOBCM3,TCHOBCM4,TCHOBCM5,TCHOBCM6,TCHOBCM7,TCHOBCF1,TCHOBCF2,TCHOBCF3,TCHOBCF4,TCHOBCF5,TCHOBCF6,TCHOBCF7,TCH_TRNRM1,TCH_TRNRM2,TCH_TRNRM3,TCH_TRNRM4,TCH_TRNRM5,TCH_TRNRM6,TCH_TRNRM7,TCH_TRNRF1,TCH_TRNRF2,TCH_TRNRF3,TCH_TRNRF4,TCH_TRNRF5,TCH_TRNRF6,TCH_TRNRF7,PGRMTCH,PGRFTCH,GRMTCH,GRFTCH,PGCMTCH,PGCFTCH,PCMTCH,PCFTCH,tot_app,pass_tot
10,1,111,JAMMU & KASHMIR,PUNCH,1,11,187,95,476820,8.1,84111.05,27.97,890,0.12,36.93,68.69,54.8,81.04,1674,64075.0,33597.0,1037,530,10,6,6,100,4,0,1693,930,449,2,6,6,80,4,0,1477,107,81,8,0,0,20,0,0,216,0,0,0,0,0,0,0,0,0,911,436,2,6,6,80,4,0,1445,930,449,2,6,6,80,4,0,1477,99,74,6,0,0,12,0,0,191,1036,529,10,1,6,98,4,0,1684,1037,526,10,6,6,100,3,0,1688,31185,44920,4001,346,485,15508,298,0,96743,26616,35218,129,346,485,9001,298,0,72093,4569,9702,3872,0,0,6507,0,0,24650,0,0,0,0,0,0,0,0,0,26270,34460,129,346,485,9001,298,0,70989,4155,9043,2315,0,0,3002,0,0,18515,2023,2642,40,35,121,934,62,0,5857,399,544,107,0,0,136,0,0,1186,0,0,0,0,0,0,0,0,0,109,9,1,1,1,2,0,123,120,0,0,0,0,0,0,120,523,350,10,6,6,71,4,970,110,163,8,2,4,68,3,358,87,81,5,3,2,37,4,219,890,490,10,6,6,96,3,1501,731,442,9,1,4,82,4,1273,708,405,10,6,6,83,4,1222,57,74,10,2,6,79,4,232,26,66,9,0,6,37,3,147,21,20,0,0,0,16,0,57,27,30,1,0,0,21,1,80,729,61,1,5,0,5,0,801,930,449,2,6,6,80,4,1477,468,310,2,3,4,55,3,845,920,448,2,6,5,80,4,1465,947,124,0,4,1,3,2,17,1081,930,449,2,6,6,80,4,1477,2616,2587,137,18,56,703,24,6141,2422,3186,147,35,121,1070,62,7043,978,1142,58,32,16,321,30,3750,1444,2044,89,3,105,749,32,0,15287,21541,1658,312,200,7211,86,46295,283,8383,297,356,648,538,15,27,0,0,5,6,1,13,23,1,0,0,10,0,486,555,19,0,23,224,1,219,186,1,3,2,47,0,117,153,3,0,9,66,0,39,32,3,0,1,14,1,85,26,0,0,0,20,0,55,13,0,0,0,5,0,2133,1220,3350,1769,227,166,468,270,3240,2535
11,1,112,JAMMU & KASHMIR,RAJAURI,1,15,390,120,619266,7.09,118527.51,28.14,863,7.5,36.24,68.54,57.2,78.38,2630,81895.0,43716.0,1112,634,39,6,11,161,4,0,1967,999,556,12,6,9,113,4,0,1699,113,78,27,0,2,48,0,0,268,0,0,0,0,0,0,0,0,0,979,542,10,5,9,110,4,0,1659,999,556,12,6,9,113,4,0,1699,98,68,15,0,1,38,0,0,220,1109,631,38,1,11,161,3,0,1954,1112,630,39,5,10,161,4,0,1961,34450,52812,13621,247,925,23905,170,0,126130,26553,41499,1608,247,502,11266,170,0,81845,7897,11313,12013,0,423,12639,0,0,44285,0,0,0,0,0,0,0,0,0,25948,40123,1134,224,502,10794,170,0,78895,6132,8589,5847,0,54,8310,0,0,28932,1988,2944,240,33,159,1193,44,0,6601,664,681,487,0,16,641,0,0,2489,0,0,0,0,0,0,0,0,0,187,24,1,0,0,2,0,214,165,2,0,0,0,0,0,167,662,444,30,4,10,121,4,1275,282,325,38,1,9,140,4,799,94,102,27,0,7,62,0,292,1072,627,39,5,10,161,4,1918,1089,620,38,1,11,160,3,1922,1011,589,39,6,11,157,3,1816,136,149,38,4,11,123,2,463,63,114,34,0,10,93,3,317,29,43,9,0,8,52,3,144,59,69,12,0,8,62,3,213,757,89,7,5,1,9,0,868,998,554,10,6,8,113,4,1693,589,466,10,3,7,97,4,1176,984,553,10,6,8,113,4,1678,985,181,2,6,7,17,3,23,1201,999,556,11,6,9,113,4,1698,2877,3186,400,19,40,1089,15,7626,2652,3625,727,33,175,1834,44,9090,1167,1481,318,32,42,679,31,13504,1485,2144,409,1,133,1155,13,0,16992,25538,6094,224,371,10605,113,59937,640,13765,413,493,1281,1208,70,135,17,0,13,81,2,67,81,5,0,3,27,0,501,534,49,1,17,189,3,183,171,19,6,2,40,4,77,158,10,0,8,89,1,55,66,13,5,2,32,1,9,13,0,0,0,3,0,1,0,0,0,1,1,0,2036,1436,3893,2409,66,92,166,133,4208,3292
12,1,113,JAMMU & KASHMIR,JAMMU,1,14,861,124,1526406,49.65,159814.71,12.48,871,24.71,4.52,83.98,77.41,89.77,2342,121628.0,76166.0,1078,690,173,1,14,444,8,0,2408,948,390,17,1,14,156,8,0,1534,130,300,156,0,0,288,0,0,874,0,0,0,0,0,0,0,0,0,866,344,8,0,11,133,7,0,1369,948,390,17,1,14,156,8,0,1534,92,210,71,0,0,155,0,0,528,1056,680,170,0,14,434,8,0,2362,1067,680,173,1,14,442,6,0,2383,21688,54382,72581,103,587,68936,453,0,218730,16112,23756,9250,103,587,14176,453,0,64437,5576,30626,63331,0,0,54760,0,0,154293,0,0,0,0,0,0,0,0,0,13473,18608,3201,0,418,10423,419,0,46542,4026,21199,26614,0,0,29152,0,0,80991,1797,2160,573,9,380,2007,104,0,7030,849,3062,3929,0,0,4471,0,0,12311,0,0,0,0,0,0,0,0,0,144,0,1,0,2,0,0,147,254,5,0,0,0,0,0,259,914,648,171,1,13,433,8,2188,586,545,168,0,12,402,7,1720,516,578,173,1,13,418,6,1705,970,671,172,1,14,441,6,2275,955,671,168,0,14,431,8,2247,1025,685,173,1,14,443,8,2349,387,484,172,0,14,412,4,1473,82,282,167,0,10,332,3,876,103,94,12,0,5,62,3,279,128,120,14,0,6,70,3,341,586,125,18,0,2,29,0,760,943,390,10,1,13,153,8,1518,712,366,9,1,9,150,7,1254,924,390,10,1,13,153,8,1499,1017,250,7,0,10,51,4,49,1339,817,353,12,1,13,138,7,1341,2828,4972,3334,15,77,4622,58,15906,2646,5222,4502,9,380,6478,104,19341,1684,3576,3351,3,178,4638,74,4584,962,1646,1151,6,202,1840,30,0,10448,24948,31112,103,228,31720,146,98705,1540,45145,4071,1230,2857,9454,222,292,60,0,14,249,6,245,494,106,0,15,378,6,116,80,10,0,1,47,1,68,81,23,0,2,65,3,43,95,32,0,1,91,0,89,156,77,0,2,167,4,19,11,0,0,0,10,1,10,12,0,0,0,5,4,1647,2858,2821,3806,54,161,159,244,10374,8116
13,1,114,JAMMU & KASHMIR,KATHUA,1,12,495,98,615711,14.38,80165.57,20.38,877,22.91,8.65,73.5,64.56,81.4,2502,61407.0,37816.0,989,501,66,4,9,185,4,0,1758,900,386,13,4,9,107,4,0,1423,89,115,53,0,0,78,0,0,335,0,0,0,0,0,0,0,0,0,870,366,12,3,9,100,4,0,1364,900,386,13,4,9,107,4,0,1423,76,107,33,0,0,56,0,0,272,958,483,66,0,9,179,4,0,1699,986,486,66,4,9,185,4,0,1740,21149,34694,16567,181,579,23353,255,0,96778,17724,24206,1810,181,579,10296,255,0,55051,3425,10488,14757,0,0,13057,0,0,41727,0,0,0,0,0,0,0,0,0,16955,22570,1425,130,579,9299,255,0,51213,2909,10061,8851,0,0,9837,0,0,31658,1670,2071,303,25,207,1154,34,0,5464,533,1011,859,0,0,992,0,0,3395,0,0,0,0,0,0,0,0,0,187,2,1,0,1,2,0,193,218,2,0,0,0,0,0,220,689,393,65,4,8,153,1,1313,363,312,63,1,9,166,3,917,294,278,63,2,7,138,1,783,914,480,66,4,9,184,4,1661,757,442,64,0,9,170,4,1446,981,499,66,4,9,185,4,1748,177,269,66,4,8,164,2,690,21,86,55,0,6,75,3,246,138,232,14,1,5,92,3,485,149,243,14,1,6,95,3,511,582,71,9,4,0,20,0,686,899,386,11,2,8,106,4,1416,697,370,10,2,8,97,4,1188,899,386,11,2,8,106,4,1416,945,181,4,3,5,25,1,18,1164,894,386,13,4,9,104,4,1414,2449,2943,859,11,43,1493,17,7815,2203,3082,1162,25,207,2146,34,8859,1079,1637,651,25,73,1115,4,909,1124,1445,511,0,134,1031,30,0,10589,15966,6688,181,229,9943,116,43712,784,16381,951,487,1044,2351,146,143,57,0,17,73,2,103,130,49,0,7,68,0,133,111,21,0,13,85,8,33,48,11,2,2,15,1,64,76,31,0,7,67,0,86,101,48,1,8,66,0,4,1,1,0,0,4,0,7,5,0,0,0,0,0,1647,1483,2804,1896,212,235,427,337,4184,3273
14,1,115,JAMMU & KASHMIR,SHOPIAN,1,4,253,32,265960,5.62,40266.34,25.85,951,0.02,8.2,62.49,52.77,71.86,312,28786.0,17229.0,349,209,3,4,2,66,13,0,646,314,143,0,4,1,24,13,0,499,35,66,3,0,1,42,0,0,147,0,0,0,0,0,0,0,0,0,307,143,0,1,1,23,13,0,488,314,143,0,4,1,24,13,0,499,34,62,1,0,1,39,0,0,137,343,208,3,3,2,64,13,0,636,348,209,2,4,2,66,13,0,644,9083,19436,1847,90,76,10650,458,0,41640,7222,9366,0,90,68,1925,458,0,19129,1861,10070,1847,0,8,8725,0,0,22511,0,0,0,0,0,0,0,0,0,7122,9366,0,12,68,1873,458,0,18899,1819,9467,346,0,8,8020,0,0,19660,681,852,0,27,12,306,168,0,2046,233,690,81,0,12,659,0,0,1675,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,31,19,0,0,0,0,0,0,19,328,206,3,4,2,66,13,622,72,111,3,3,2,57,8,256,93,123,3,3,2,54,7,285,348,209,2,4,2,66,13,644,343,208,3,3,2,64,13,636,349,209,3,4,2,66,13,646,51,65,3,1,2,49,12,183,18,59,3,0,2,46,2,130,24,34,0,1,0,14,0,73,75,68,0,1,0,27,4,175,264,44,0,1,1,6,0,316,314,143,0,4,1,24,13,499,174,133,0,1,1,23,10,342,228,138,0,4,1,24,13,408,315,62,0,4,1,3,10,10,395,314,143,0,4,0,24,13,498,1128,1657,56,14,12,681,56,3604,914,1542,81,27,24,965,168,3721,279,409,10,17,4,165,25,1201,635,1133,71,10,20,800,143,0,4751,9463,661,71,25,5105,246,20322,581,11098,216,545,1243,432,4,6,0,0,0,3,0,2,1,0,0,0,0,0,25,36,0,1,0,7,12,8,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,57,0,0,1,32,8,18,8,0,0,0,0,0,792,228,1282,382,172,71,287,95,1807,1414
15,1,116,JAMMU & KASHMIR,BANDIPORA,1,5,205,40,385099,16.89,60306.5,26.31,911,0.1,19.22,57.82,46.24,68.41,345,46005.0,27160.0,401,379,5,8,0,39,26,0,858,389,329,2,8,0,22,26,0,776,12,50,3,0,0,17,0,0,82,0,0,0,0,0,0,0,0,0,343,301,2,6,0,22,22,0,696,389,329,2,8,0,22,26,0,776,11,38,1,0,0,10,0,0,60,398,374,5,4,0,38,21,0,840,401,377,5,5,0,39,25,0,852,13511,33934,1341,581,0,6736,1255,0,57358,12161,25027,207,581,0,2203,1255,0,41434,1350,8907,1134,0,0,4533,0,0,15924,0,0,0,0,0,0,0,0,0,10882,23013,207,378,0,2203,983,0,37666,1280,6553,277,0,0,2623,0,0,10733,796,1774,38,57,0,230,349,0,3244,89,563,57,0,0,276,0,0,985,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,45,19,0,0,0,0,0,0,19,367,365,5,7,0,39,26,809,68,157,5,7,0,29,15,281,53,109,4,4,0,18,16,204,387,377,5,5,0,39,25,838,398,374,5,4,0,38,21,840,401,379,5,8,0,39,26,858,11,32,5,4,0,21,25,98,6,52,4,2,0,19,13,96,14,46,3,4,0,10,12,89,60,106,4,6,0,18,18,212,333,136,0,4,0,6,0,479,389,329,2,8,0,22,26,776,85,184,2,8,0,13,22,314,336,304,2,8,0,22,26,698,338,120,1,2,0,5,16,16,482,389,329,2,8,0,22,26,776,1069,2162,46,51,0,347,137,3812,885,2337,95,57,0,506,349,4229,259,668,19,38,0,134,83,1437,626,1669,76,19,0,372,266,0,6962,16291,565,281,0,2868,698,27665,737,7643,186,232,572,413,2,20,2,0,0,9,5,1,6,0,0,0,1,0,150,350,13,0,0,46,42,41,88,0,9,0,9,9,98,168,2,2,0,22,19,27,39,0,0,0,3,4,18,27,0,0,0,14,11,4,7,0,0,0,2,2,1110,405,1959,616,175,112,497,172,2617,2047
16,1,117,JAMMU & KASHMIR,KISHTWAR,1,7,163,57,231037,6.42,39114.56,21.06,917,6.2,16.54,58.54,44.13,71.75,1644,29055.0,16451.0,470,324,3,5,4,65,3,0,874,420,299,2,5,4,56,3,0,789,50,25,1,0,0,9,0,0,85,0,0,0,0,0,0,0,0,0,408,284,1,5,4,55,3,0,760,420,299,2,5,4,56,3,0,789,45,16,1,0,0,4,0,0,66,469,323,3,1,4,64,3,0,867,469,322,3,5,4,65,3,0,871,11826,20290,1176,189,61,7390,167,0,41099,9905,16545,644,189,61,4292,167,0,31803,1921,3745,532,0,0,3098,0,0,9296,0,0,0,0,0,0,0,0,0,9714,15794,93,189,61,4250,167,0,30268,1616,2625,532,0,0,1987,0,0,6760,873,1422,38,30,75,504,30,0,2972,265,287,28,0,0,192,0,0,772,0,0,0,0,0,0,0,0,0,49,3,1,0,0,0,0,53,33,2,0,0,0,0,0,35,318,223,3,5,2,49,3,603,49,50,1,0,1,22,2,125,73,60,2,1,2,18,0,156,403,305,3,5,4,64,3,787,414,297,3,1,4,59,2,780,451,312,3,4,4,65,3,842,34,28,3,1,3,32,0,101,19,36,3,0,3,19,0,80,11,35,2,0,4,29,0,81,55,64,2,1,4,30,0,156,391,111,0,5,0,1,0,508,420,299,1,5,4,56,3,788,187,172,1,2,0,36,1,399,409,296,1,5,4,56,3,774,434,151,0,3,4,15,1,10,608,420,299,2,5,4,56,3,789,1198,1197,41,15,7,341,18,2817,1138,1709,66,30,75,696,30,3744,420,630,32,29,32,282,12,1095,718,1079,34,1,43,414,18,0,5872,9368,510,167,30,3415,77,19439,263,4657,138,98,366,406,48,53,3,0,5,30,2,23,17,1,0,1,10,0,40,48,1,0,0,25,2,12,20,2,0,0,5,0,19,22,3,0,6,11,0,7,7,0,0,1,0,0,24,35,2,0,0,9,0,7,14,0,0,0,6,0,563,380,1440,715,78,139,501,316,1570,1228
17,1,118,JAMMU & KASHMIR,RAMBAN,1,6,139,48,283313,4.16,54736.07,31.81,901,4.91,14.02,56.9,40.04,71.97,1329,41326.0,21287.0,554,279,3,4,4,79,1,0,924,503,248,3,4,4,67,1,0,830,51,31,0,0,0,12,0,0,94,0,0,0,0,0,0,0,0,0,496,241,3,4,4,65,1,0,814,503,248,3,4,4,67,1,0,830,47,26,0,0,0,7,0,0,80,551,278,3,0,3,76,1,0,912,554,277,3,4,4,79,1,0,922,18924,26620,214,246,118,10715,37,0,56874,16100,22667,214,246,118,7749,37,0,47131,2824,3953,0,0,0,2966,0,0,9743,0,0,0,0,0,0,0,0,0,15962,22003,214,246,118,7494,37,0,46074,2550,3134,0,0,0,1710,0,0,7394,1009,1234,56,31,52,593,12,0,2987,251,305,0,0,0,212,0,0,768,0,0,0,0,0,0,0,0,0,127,0,0,0,0,2,0,129,66,4,0,0,0,0,0,70,343,200,3,4,4,60,1,615,76,95,3,0,3,55,1,233,17,29,0,0,2,18,0,66,527,273,3,4,4,77,1,889,551,278,3,0,3,76,1,912,531,273,3,4,4,78,1,894,158,145,3,4,4,58,1,373,10,39,2,0,3,27,1,82,3,14,0,0,3,16,1,37,7,22,1,1,3,20,1,55,471,52,0,4,0,3,0,530,503,248,3,0,4,67,1,826,321,218,3,0,4,67,1,614,485,248,3,0,4,67,1,808,467,29,0,2,3,4,1,6,506,503,248,3,4,4,67,1,830,1407,1335,14,13,16,439,3,3227,1260,1539,56,31,52,805,12,3755,349,458,8,31,11,234,4,1437,911,1081,48,0,41,571,8,0,9032,12405,99,246,37,4837,9,26665,159,3978,65,93,420,348,19,16,2,0,2,11,0,11,11,0,0,1,6,0,38,66,1,0,1,25,0,13,9,0,0,0,3,0,14,12,0,0,1,12,0,4,2,0,1,0,0,0,31,20,0,0,0,4,0,3,2,0,0,0,0,0,774,289,1653,511,179,102,587,236,1925,1506
18,1,119,JAMMU & KASHMIR,GANDERBAL,1,4,148,32,297003,15.76,50549.91,36.3,869,0.04,20.53,59.99,47.62,70.74,259,37151.0,21439.0,372,214,3,4,2,68,12,0,675,344,168,1,4,2,28,12,0,559,28,46,2,0,0,40,0,0,116,0,0,0,0,0,0,0,0,0,325,155,1,4,2,24,12,0,523,344,168,1,4,2,28,12,0,559,27,42,0,0,0,29,0,0,98,365,214,3,1,2,65,11,0,661,370,213,3,4,1,67,12,0,670,10655,16814,907,202,358,11333,507,0,40776,8604,11778,32,202,358,2362,507,0,23843,2051,5036,875,0,0,8971,0,0,16933,0,0,0,0,0,0,0,0,0,8301,11021,32,202,358,2205,507,0,22626,2020,4693,0,0,0,6627,0,0,13340,799,1262,24,28,33,413,178,0,2737,204,454,38,0,0,622,0,0,1318,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,46,14,0,0,0,0,0,0,14,332,200,3,4,2,67,12,620,77,102,2,1,2,56,10,250,95,109,3,4,2,51,7,271,254,206,3,4,1,67,11,546,301,199,3,1,2,62,9,577,321,207,3,4,2,68,12,617,28,49,3,1,2,60,12,155,11,60,3,2,2,46,7,131,30,39,0,0,0,12,3,84,52,52,0,0,0,16,4,124,281,36,0,3,0,6,0,326,344,168,1,4,0,28,12,557,187,155,1,3,0,25,12,383,302,167,1,4,0,27,12,513,325,65,1,3,0,7,10,13,411,344,168,1,4,0,28,12,557,1124,1430,44,21,21,782,71,3493,1003,1716,62,28,33,1035,178,4055,321,574,22,26,4,421,69,1488,682,1142,40,2,29,614,109,0,5341,8131,401,178,62,5221,283,19617,554,10233,157,196,760,558,5,8,0,0,2,2,5,2,7,0,0,0,9,3,78,101,1,0,1,42,11,13,27,0,1,0,8,3,324,388,0,0,4,79,36,111,112,0,5,0,19,13,44,37,2,0,0,17,11,9,12,0,0,0,4,10,745,462,1525,753,118,74,333,126,2018,1579
19,1,120,JAMMU & KASHMIR,KULGAM,1,6,282,48,422786,18.77,70309.31,7.3,951,0.01,6.25,60.35,49.74,70.58,410,48981.0,26493.0,424,450,2,5,1,64,24,0,970,356,354,0,5,1,25,24,0,765,68,96,2,0,0,39,0,0,205,0,0,0,0,0,0,0,0,0,339,338,0,5,1,25,24,0,732,356,354,0,5,1,25,24,0,765,59,83,2,0,0,31,0,0,175,420,439,2,2,1,63,22,0,949,420,446,2,5,1,64,23,0,961,13664,34455,156,128,39,10857,696,0,59995,10110,21810,0,128,39,2239,696,0,35022,3554,12645,156,0,0,8618,0,0,24973,0,0,0,0,0,0,0,0,0,9730,20997,0,128,39,2239,696,0,33829,3040,10827,156,0,0,7038,0,0,21061,724,2071,0,29,15,306,303,0,3448,416,970,30,0,0,617,0,0,2033,0,0,0,0,0,0,0,0,0,54,2,0,0,1,0,1,58,19,0,0,0,0,0,0,19,299,366,1,5,1,54,20,746,69,137,2,2,1,44,6,261,73,194,2,1,0,44,12,326,420,446,2,5,1,64,23,961,420,439,2,2,1,63,22,949,376,434,2,5,1,64,24,906,30,84,1,3,1,42,16,177,22,73,1,1,0,33,12,142,30,85,1,0,0,14,14,144,64,140,1,0,0,18,14,237,379,127,1,5,0,8,1,521,354,354,0,3,0,24,21,756,158,292,0,3,0,24,18,495,236,327,0,3,0,24,20,610,349,172,1,5,1,6,22,25,556,347,352,0,5,1,24,23,752,1442,3161,22,19,1,697,96,5438,1140,3041,30,29,15,923,303,5481,383,828,9,25,1,182,60,1787,757,2213,21,4,14,741,243,0,6776,17415,78,104,21,4779,345,29518,773,12003,286,531,1423,610,2,24,0,0,0,6,6,0,9,0,0,0,0,1,15,51,0,0,1,13,3,5,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,1,2,2,6,0,0,0,0,0,1432,473,2148,708,259,125,422,170,2873,2248
20,1,121,JAMMU & KASHMIR,REASI,1,6,261,53,314714,8.49,55798.79,27.06,891,12.0,28.08,59.42,47.55,69.93,1719,40695.0,22639.0,711,389,10,2,6,83,0,0,1201,684,349,7,2,6,73,0,0,1121,27,40,3,0,0,10,0,0,80,0,0,0,0,0,0,0,0,0,673,345,7,2,5,72,0,0,1104,684,349,7,2,6,73,0,0,1121,24,35,1,0,0,5,0,0,65,710,388,10,0,5,82,0,0,1195,711,386,10,2,6,83,0,0,1198,20082,30535,1699,86,324,9626,0,0,62352,18995,24835,937,86,324,7396,0,0,52573,1087,5700,762,0,0,2230,0,0,9779,0,0,0,0,0,0,0,0,0,18689,24381,937,86,278,7221,0,0,51592,896,4468,301,0,0,984,0,0,6649,1364,1623,93,10,91,635,0,0,3816,158,368,67,0,0,116,0,0,709,0,0,0,0,0,0,0,0,0,270,46,0,0,1,1,0,318,77,6,0,0,0,0,0,83,222,194,8,0,4,51,0,479,108,155,9,1,4,48,0,325,59,73,5,0,3,22,0,162,711,386,10,2,6,83,0,1198,710,388,10,0,5,82,0,1195,711,389,10,2,6,83,0,1201,79,136,7,1,5,43,0,271,29,56,6,0,5,20,0,116,12,22,0,0,1,11,0,46,18,26,0,0,1,14,0,59,596,106,1,2,1,0,0,706,684,349,6,2,5,73,0,1119,546,331,6,2,5,72,0,962,662,343,6,2,5,73,0,1091,659,110,2,2,4,6,0,8,783,684,349,7,2,6,72,0,1120,1456,1592,98,5,34,470,0,3655,1522,1991,160,10,91,751,0,4525,533,860,69,10,35,280,0,3076,989,1131,91,0,56,471,0,0,9575,14261,758,86,138,4406,0,29224,209,4713,120,61,190,519,33,85,2,0,9,29,0,42,72,2,0,1,29,0,186,189,15,0,4,75,0,52,66,3,0,0,17,0,89,74,2,0,1,28,0,35,36,1,1,3,8,0,36,18,0,0,0,1,0,18,24,0,0,0,2,0,711,490,2132,1018,51,71,416,250,2138,1673
